source,extraction_timestamp,title,addressLocality,addressRegion,description,datePosted,offer_number,employmentType,collective,occupationalCategory,workday,age,employmentSituation,driverLicense,educationRequirements,experienceRequirements,contactinformation,numberPositions,participants
1,2024-04-14 10:34:56,GUÍA DE INTEPRETACIÓN DEL PATRIMONIO NATURAL,Zumaia,Gipuzkoa,"Se necesita guía de interpretación del patrimonio natural de la Costa Vasca. Tareas: Coordinación, elaboración y ejecución de actividades guiadas en entornos naturales tanto a pie con en barco. Apoyo en punto de venta de actividades. Apoyo en la comercialización de las actividades. SE REQUIERE: licenciado o graduado en ciencias ambientales, biología, geología o ciencias del mar. SE VALORARÁ: formación de guía de ecoturismo. SE OFRECE: contrato indefinido, de lunes a domingo con descansos (dependiendo de las necesidades y temporada), y salario según convenio. INCORPORACIÓN INMEDIATA.",05/02/2024,162024001504,LABORAL INDEFINIDO,,GUÍAS DE TURISMO,,,,,,,,3,30
1,2024-04-14 10:34:56,ENFERMERO/A,Lekeitio,Bizkaia,Se necesita colegiado en enfermería para trabajar de lunes a viernes en horario de 15:00-22:00 en Residencia de 3 edad. Sueldo de 36000 euros brutos/anuales,05/02/2024,162024001495,LABORAL INDEFINIDO,,ENFERMEROS DE CUIDADOS GENERALES,,,,,NIVELES FORMATIVOS REQUERIDOS Desde Enseñanzas universitarias de primer ciclo y equivalentes o personas que han aprobado 3 cursos completos de una licenciatura o créditos equivalentes (diplomaturas) Hasta ENSEÑANZAS UNIVERSITARIAS DE GRADO,,,1,2
1,2024-04-14 10:34:56,OPERARIO PRODUCCIÓN,Vitoria-Gasteiz,Araba/Álava,"Se precisa persona con discapacidad igual o mayor al 33% para realizar pequeños montajes en cadena de cables para automoción. Se precisa motricidad fina para poder encliquetar, encintar o poner bridas a los cables. El trabajo se puede realizar sentado y es en línea. El horario de tarde es de 14.15h a 22h, de lunes a viernes y el horario de mañana es de 6.15 a 14. Residencia en la zona.",31/01/2024,162024000083,LABORAL TEMPORAL,Discapacitados/as,"PEONES DE LA INDUSTRIA MANUFACTURERA, EN GENERAL",,,DESEMPLEADO-A,,,,,1,47
1,2024-04-14 10:34:56,PERSONAL PARA EMBALAJE,Vitoria-Gasteiz,Araba/Álava,"Se precisa personal con discapacidad igual o mayor al 33% para realizar tareas de embalaje de elementos de automoción, así como el montaje de cajas. Las condiciones físicas requeridas tienen que ser compatibles con la manipulación de cargas y postura de pie durante toda la jornada. Se trabaja en turno de mañana y tarde según calendario establecido. Se ofrece contrato temporal de un año a jornada completa. Posibilidad de contratación indefinida tras el contrato inicial.",31/01/2024,162024000044,LABORAL TEMPORAL,Discapacitados/as,"EMBALADORES-EMPAQUETADORES-ETIQUETADORES, A MANO",,,DESEMPLEADO-A,,,,,4,29
1,2024-04-14 10:34:56,AGENTE COMERCIAL DE SEGUROS EXCLUSIVOS,Antzuola,Gipuzkoa,Inicia tu carrera como comercial de seguros en Gipuzkoa! Buscamos talentos en Eibar para el sector comercial. Disponemos de varias vacantes a cubrir. Jornada completa. Sin experiencia requerida. Ofrecemos formación. Buscamos personas con don de gente. No pierdas la oportunidad y únete a nuestro equipo comercial! REQUISITOS IMPRESCINDIBLES Nivel de estudios EGB o ESO. Don de gentes. REQUISITOS A VALORAR Euskera hablado. TIPO DE CONTRATO Mercantil. Incorporación inmediata. Manejo de ordenador.,30/01/2024,162024001285,MERCANTIL,,AGENTES DE SEGUROS,Nº de puestos: 3,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: Graduado escolar,,,3,10
1,2024-04-14 10:34:56,ENFERMERO/ENFERMERA,Donostia/San Sebastián,Gipuzkoa,"Diplomado/Diplomada Universitaria de Enfermería, Enfermero/Enfermera. Puestos ofertados: 5. Se requieren enfermeros/enfermeras para distintos servicios de enfermería tales como extracciones de sangre en empresas de distintas zonas de Gipuzkoa (Eibar, Donostia, Beasain, Tolosa). IMPRESCINDIBLE: Titulación DUE, carnet de conducir y vehículo propio. SE OFRECE: contrato indefinido. Jornada de mañana, según servicio, de lunes a viernes. Incorporación inmediata. Salario mensual a valorar.",30/01/2024,162023011546,LABORAL INDEFINIDO,,ENFERMEROS DE CUIDADOS GENERALES,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: DIPLOMATURA en enfermería ENFERMERO ESPECIALISTA en Enfermería Familiar y Comunitaria ENFERMERO ESPECIALISTA en Enfermería de CuidadosMédico-Quirúrgicos ENFERMERO ESPECIALISTA en Enfermería Geriátrica ENFERMERO ESPECIALISTA en Enfermería Obstétrico-Ginecológica(Matrona) ENFERMERO ESPECIALISTA en Enfermería Pediátrica ENFERMERO ESPECIALISTA en Enfermería de Salud Mental ENFERMERO ESPECIALISTA en Enfermería del Trabajo GRADO en Enfermería,,,3,23
1,2024-04-14 10:34:56,TECNICO/ELECTROMECANICO MANTENIMIENTO INDUSTRIAL O AUTOMOCION,Donostia/San Sebastián,Gipuzkoa,"Empresa concesionario de máquina industrial, necesita para Donostia técnico de mantenimiento, electromecánico industrial o automoción. IMPRESCINDIBLE: Titulación/ Experiencia reciente en mantenimiento electromecánico industrial o automoción. Carnet de conducir B1. OFRECE. Contrato indefinido, jornada completa( partida)",29/01/2024,162024001245,LABORAL INDEFINIDO,,ELECTROMECÁNICOS DE MANTENIMIENTO INDUSTRIAL (MANTENIMIENTO Y REPARACIÓN GENERAL),,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Experiencia mínima: 2 años,2 años,,1,19
1,2024-04-14 10:34:56,TECNICO DE CALIDAD,Olaberria,Gipuzkoa,"TECNICO DE CALIDAD CALIBRACIÓN DE INSTRUMENTOS DE CONTROL EXISTENTES. VERIFICACIÓN DIMENSIONAL DE PRODUCTOS ELABORADOS POR ARRANQUE DE VIRUTA, MEDIANTE LOS INSTRUMENTOS DE CONTROL EXISTENTES ASI COMO EN LAS MAQUINAS DE MEDIR POR COORDENADAS TRIDIMENSIONALES. ESTABLECIMIENTO DE LOS PLANES DE CONTROL, NECESARIOS PARA CADA PRODUCTO CON EL FIN DE GARANTIZAR LAS ESPECIFICACIONES DEFINIDAS EN LOS PLANOS. MANEJO EN HERRAMIENTAS DE DISEÑO 3D, ELABORACIÓN DE INFORMES DE CALIDAD SOLICITADOS, ATENCIÓN DE RECLAMACIONES DE CLIENTES, ESTUDIO DE CAPACIDADES Y DEFINICIÓN DE ACCIONES CORRECTORAS DURANTE LOS PROCESOS DE FABRICACIÓN. REQUISITOS IMPRESCINDIBLES TÉCNICO SUPERIOR EN PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA Y/O TÉCNICO SUPERIOR EN DISEÑO INDUSTRIAL Y/O GRADO EN INGENIERÍA EN FABRICACIÓN MECÁNICA Y/O GRADO EN INGENIERÍA DE DISEÑO INDUSTRIAL. SE OFRECE COTNRATO TEMPORAL DE 6 MESES + INDEFINIDO+ SOCIO A JORNADA PARTIDA, INCORPORACIÓN INMEDIATA.",29/01/2024,162023014238,LABORAL TEMPORAL,,TÉCNICOS EN CONTROL DE CALIDAD EN INDUSTRIA PESADA Y CONSTRUCCIONES METÁLICAS,,,,,"Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: ENSEÑANZAS UNIVERSITARIAS DE GRADO Técnico Superior, enseñanzas de grado superior de FP",,,1,32
1,2024-04-14 10:34:56,ADMINISTRATIVO DE EXPORTACION,Belauntza,Gipuzkoa,"ATENDER A LOS DIFERENTES CLIENTES Y PROVEEDORES, YA SEA TELEFONICAMENTE, POR EMAIL, VIDEO CONFERENCIA Y EN PERSONA. SEGUIMIENTO DE LAS OFERTAS, TRAMITACIÓN DE CONTRATOS, CARTAS DE CREDITO, PREPARACION DE FERIAS INTERNACIONALES, TRADUCCION DE MANUALES. REQUISITOS IMPRESCINDIBLES CICLO FORMATIVO DE GRADO SUPERIOR DE ADMINISTRACIÓN Y FINANZAS, EXPERIENCIA LABORAL EN TRABAJOS SIMILARES, NIVEL DE INGLES MÍNIMO B2, DOMINIO DEL OFFICE, DISPONER DE VEHICULO PROPIO, PUNTUALIDAD, GANAS DE TRABAJAR, APRENDER Y SERIEDAD. SE OFRECE CONTRATO EN PRACTICAS + INDEFINIDO, JORNADA COMPLETA, JORNADA PARTIDA, SALARIO MENSUAL NETO 1200¿, INCORPORACIÓN INMEDIATA.",29/01/2024,162023013866,LABORAL TEMPORAL,,"EMPLEADOS ADMINISTRATIVOS COMERCIALES, EN GENERAL",,,DESEMPLEADO-A,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR","Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: Técnico Superior, enseñanzas de grado superior de FP",,,1,20
1,2024-04-14 10:34:56,MONITOR/A-ENTRENADOR/A POLIVALENTE,Vitoria-Gasteiz,Araba/Álava,"Monitor/a de sala de musculación y de actividades dirigidas Atención personalizada y labor comercial. Acompañamiento a los nuevos clientes, cierre de altas y fidelización. Informar sobre los diferentes servicios del club. Cumplir con objetivos comerciales. Aportar ideas y apoyar acciones y eventos del club para crear comunidad.  IMPRESCINDIBLE Ciclo Formativo de Grado Superior o Grado Universitario en actividades físicas y deportivas.  CONTRATO Indefinido. Dos meses de prueba.  JORNADA Completa de 40 horas. Horario de lunes a viernes con fines de semana rotativos o jornada parcial de 20 horas con fines de semana rotativos.  SALARIO Según convenio + comisiones.  INCORPORACIÓN Inmediata.",26/01/2024,162024001168,LABORAL INDEFINIDO,,ENTRENADORES DEPORTIVOS,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: Deportes,,,1,12
1,2024-04-14 10:34:56,PEONES CADENA DE PRODUCCIÓN,Vitoria-Gasteiz,Araba/Álava,"Se precisa persona con discapacidad reconocida igual o mayor del 33% para realizar tareas de producción, procesado y alimentado en cadena de piezas metálicas. El trabajo se realiza de pie durante toda la jornada. Los turnos de trabajo son de mañana, tarde y noche.  Salario según convenio. Contrato temporal de 1 año.",25/01/2024,162024001135,LABORAL TEMPORAL,Discapacitados/as,"MONTADORES-AJUSTADORES DE ELEMENTOS MECÁNICOS DE MAQUINARIA, EN GENERAL",,,DESEMPLEADO-A,,,,,1,20
1,2024-04-14 10:34:56,MONITOR/MONITORA PARA COMEDOR IKASTOLA,Donostia/San Sebastián,Gipuzkoa,"Monitores/monitoras para comedores de ikastolas (para el cuidado del comedor y patio). REQUISITOS IMPRESCINDIBLES: Alto nivel de conocimiento de euskera, y tendrá prioridad disponer de Formación Profesional en Educación Infantil o formación en Educación Infantil. SE OFRECE: Contrato de trabajo por necesidades y salario según convenio.",24/01/2024,162024001076,LABORAL TEMPORAL,,CUIDADORES DE GUARDERÍA INFANTIL,,,,,"NIVELES FORMATIVOS REQUERIDOS Desde Enseñanzas de grado medio de formación profesional específica, artes plásticas y diseño, y deportivas. Hasta Doctorado universitario",,,5,111
1,2024-04-14 10:34:56,OPERARIO/A PARA TAREAS DE LIMPIEZA,Donostia/San Sebastián,Gipuzkoa,"Se ofrece puesto de trabajo para desempeñar tareas de limpieza para persona con certificado de discapacidad igual o superior al 33%, que disponga de vehículo. Imprescindible experiencia en el sector de limpieza. Se ofrece contrato temporal de 3 meses. Salario bruto aprox 1100¿/mes",16/01/2024,162024000762,LABORAL TEMPORAL,Discapacitados/as,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",,,,1,16
1,2024-04-14 10:34:56,APAREJADORA O APAREJADOR,Beasain,Gipuzkoa,"Se necesita aparejador o arquitecto, para presupuestos, mediciones, etc, etc, en empresa de reformas. Requisitos imprescindibles: conocimientos de informática (Excell, programas relacionados). Requisitos a valorar: conocimientos en presupuestar reformas conocimientos informáticos conocimientos sobre mediciones, control de materiales, ...etc. Media jornada.",11/01/2024,162024000445,LABORAL INDEFINIDO,,ARQUITECTOS TÉCNICOS,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: ARQUITECTO TÉCNICO ARQUITECTURA arquitecto GRADO en Arquitectura OTROS CONOCIMIENTOS MICROSOFT EXCEL,,,1,9
1,2024-04-14 10:34:56,PEON/A INDUSTRIA MANUFACTURERA,Vitoria-Gasteiz,Araba/Álava,Diversas tareas relacionadas con la fabricación de bobinas. Al candidato se le formará en el aislamiento de bobinas.  IMPRESCINDIBLE: Discapacidad del 33% o superior y estudios primarios.  SE OFRECE: Contrato temporal de 9 meses en turnos de mañana y tarde. Salario bruto mensual aproximado de 1300 euros x 14 pagas. Incorporación inmediata.,09/01/2024,162024000264,LABORAL TEMPORAL,Discapacitados/as,"PEONES DE LA INDUSTRIA MANUFACTURERA, EN GENERAL",,,,,NIVELES FORMATIVOS REQUERIDOS Desde Estudios primarios completos Hasta Doctorado universitario,,,2,17
1,2024-04-14 10:34:56,MÉDICA O MÉDICO,Zaldibia,Gipuzkoa,"Médica o Médico, persona habituada al medio de montaña o fuera de carretera. Se encargará de la asistencia sanitaria en Eventos deportivos o multitudinarios. REQUISITOS:  Experiencia en conducción de vehículos 4x4 y orientación por GPS o similares.  Título en Medicina.",09/01/2024,162024000259,LABORAL TEMPORAL,,"MÉDICOS, MEDICINA GENERAL",,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: GRADO en Medicina,,,2,2
1,2024-04-14 10:34:56,ENFERMERO O ENFERMERA,Zaldibia,Gipuzkoa,"Enfermero o enfermera, persona habituada al medio de montaña o fuera de carretera. Se encargará de la asistencia sanitaria en Eventos deportivos o multitudinarios. REQUISITOS:  Experiencia en conducción de vehículos 4x4 y orientación por GPS o similares.  Grado en Enfermería o superior.",09/01/2024,162024000255,LABORAL TEMPORAL,,ENFERMEROS DE CUIDADOS GENERALES,,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: GRADO en Enfermería,,,4,7
1,2024-04-14 10:34:56,TÉCNICA O TÉCNICO EN EMERGENCIAS SANITARIAS (RESCATE),Zaldibia,Gipuzkoa,"Técnica o Técnico en Emergencias Sanitarias, habituado al medio de montaña o fuera de carretera. Se encargará de la asistencia sanitaria en Eventos deportivos o multitudinarios. REQUISITOS:  Experiencia en conducción de vehículos 4x4 y orientación por GPS o similares.  Técnico en Emergencias Sanitarias, Enfermería o Medicina.",09/01/2024,162024000252,LABORAL TEMPORAL,,TÉCNICOS EN EMERGENCIAS SANITARIAS,,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: TÉCNICO en emergencias sanitarias GRADO en Enfermería GRADO en Medicina,,,4,10
1,2024-04-14 10:34:56,DOCENTE PARA CERTIFICADO PROFESIONAL FMEC0208 DISEÑO DE CALDERERIA Y ESTRUCTURAS METALICAS,Donostia/San Sebastián,Gipuzkoa,"CENTRO FORMATIVO para DONOSTIA Y VITORIA-GASTEIZ precisa cubrir DOS puesto de FORMADOR/A ACREDITADO PARA IMPARTIR CERTIFICADO PROFESIONAL FMEC0208 DISEÑO DE CALDERERIA Y ESTRUCTURAS METALICAS. IMPRESCINDIBLE: Estudios de Licenciatura, Diplomatura o Grado universitario, con Capacitación Docente de CAP, Master profesorado , CP docencia o exp de 600 h docentes. con 2 años min de experiencia como delineante o tecnico/a en calderería. VALORABLE: Dominio Autocad y solid edge y/o oros programas de calculo y diseño.",09/01/2024,162023013773,LABORAL TEMPORAL,,FORMADORES DE FORMACIÓN OCUPACIONAL NO REGLADA,,,,,Experiencia mínima: 1 año,1 año,,2,13
1,2024-04-14 10:34:56,TECNICO/A INSTALADOR/A MANTENEDOR/A SISTEMAS DE SEGURIDAD,Erandio,Bizkaia,"Empresa ubicada en Erandio precisa incorporar dos instaladores/as mantenedores de sistemas de seguridad, CCTV, intrusión y PCI. Requisitos: ciclo formativo de la familia de electricidad y electrónica, experiencia demostrada de 3 años en sistemas de seguridad, experiencia demostrada en instalación y mantenimiento de alarmas y CCTV, carnet de conducir B, conocimientos informáticos (abrir puertos...) Se valorará conocimientos en sistemas PCI.",08/01/2024,162024000200,LABORAL INDEFINIDO,,ELECTRÓNICOS DE MANTENIMIENTO Y REPARACIÓN DE SISTEMAS DE SEGURIDAD,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: TÉCNICO en Instalaciones Eléctricas y Automáticas TÉCNICO en Instalaciones de Telecomunicaciones TÉCNICO SUPERIOR en Sistemas Electrotécnicos y Automatizados TÉCNICO SUPERIOR en Mantenimiento Electrónico TÉCNICO SUPERIOR en Sistemas de Telecomunicaciones e Informáticos,,,2,11
1,2024-04-14 10:34:56,EJECUTIVO/A COMERCIAL,Donostia/San Sebastián,Gipuzkoa,"SE REQUIERE: Ejecutivo/a comercial para Gipuzkoa. FUNCIONES: Búsqueda y fidelización de clientes. Comercialización de servicios financieros. REQUISITOS IMPRESCINDIBLES: Don de gentes. Estudios mínimos en ESO. Preferiblemente titulado medio o superior (Económicas, Empresariales, ADE, Gestión Comercial, Marketing). Nivel medio/alto de informática. SE VALORARÁ: Conocimiento y experiencia en ventas y atención al cliente. Conocimientos de productos y servicios financieros y aseguradores. SE OFRECE: Plan de carrera profesional continua y programada de desarrollo personalizado. Formación homologada, inicial y continua a cargo de la empresa. Ingresos atractivos altamente competitivos. Contrato mercantil (autónomo).",05/01/2024,162024000177,MERCANTIL,,"DELEGADOS COMERCIALES, EN GENERAL",,,,,Experiencia mínima: 3 meses,3 meses,,1,22
1,2024-04-14 10:34:56,GESTOR/A EQUIPO COMERCIAL,Donostia/San Sebastián,Gipuzkoa,"SE REQUIERE: Gestor/a de equipo comercial para Gipuzkoa. FUNCIONES: Garantizar la calidad, productividad y satisfacción en los servicios. Supervisar la actividad de su equipo midiendo sus resultados, planificando el trabajo diario y estableciendo planes de acción. REQUISITOS IMPRESCINDIBLES: Experiencia en Gestión de Equipos Comerciales. Experiencia comercial en el sector asegurador. Estudios mínimos en ESO o equivalente. Titulado medio o superior preferentemente en Económicas, Empresariales, ADE o Gestión comercial y Marketing. Informática a nivel medio. SE OFRECE: Contrato Mercantil/ Autónoma/o. Sueldo basado en Fijo+ Comisiones.",05/01/2024,162023000479,MERCANTIL,,TÉCNICOS COMERCIALES EN ENTIDAD FINANCIERA,,,,,NIVELES FORMATIVOS REQUERIDOS Desde Primera etapa de educación secundaria con título de graduado escolar o equivalente. Hasta Doctorado universitario,,,1,29
